Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m
2.833,-0.01267746,59.98181,-0.2373542,9.19045869234236,0.01596342,1.01217884057971,-0.003001057,59.9827,2.486912,5.61788631284885,8.835285,1.03859072463768,-0.002237968,59.98272,2.16032,5.67149977187339,8.806642,1.03838376811594,-0.02544399,59.98153,-7.751843,5.37164779424637,-7.333587,1.02176782608696
2.867,-0.0007247552,59.9818,-0.4188002,9.20031241598917,-0.1941325,1.01227072463768,-0.001500584,59.98267,2.326485,5.62554580525059,8.634756,1.03865942028985,-0.001881793,59.98267,1.994169,5.67532951807426,8.606105,1.03845275362319,-1.117587e-07,59.98181,-7.969569,5.36909502848414,-7.539852,1.02190579710145
2.9,0.005289763,59.98184,-0.621489,9.21122979203689,-0.4075799,1.01234202898551,0.008061826,59.98284,2.16032,5.63320529765233,8.42848,1.03865971014493,0.009765588,59.98288,1.793633,5.6791586667176,8.399835,1.03845275362319,-0.001729243,59.98177,-8.175832,5.36654166516439,-7.757572,1.02190608695652
2.933,0.005226061,59.98208,-0.822076,9.21656000519211,-0.6243957,1.01239362318841,0.0007628649,59.98295,1.976984,5.63703444629567,8.222224,1.03859072463768,5.877472e-39,59.98298,1.593098,5.68681815911934,8.193575,1.03838376811594,0.008112565,59.98163,-8.387829,5.36654166516439,-7.975298,1.02190579710145
2.967,0.003318898,59.9822,-1.01624,9.22547556351899,-0.8392829,1.01239971014493,-1.117587e-07,59.98295,1.782174,5.64086359493901,8.015954,1.03852173913043,-0.0005340949,59.98297,1.40975,5.6906479053202,7.981583,1.03838376811594,0.001805574,59.98161,-8.605555,5.36654166516439,-8.193022,1.0219747826087
3,-0.006917417,59.98206,-1.196146,9.23572367513467,-1.057939,1.01254028985507,-0.006357841,59.98277,1.570178,5.64469274358236,7.803956,1.03859072463768,-0.006777495,59.98276,1.21494,5.6906479053202,7.769586,1.03845275362319,-0.0005212426,59.98155,-8.823274,5.36654166516439,-8.410742,1.02204376811594
3.033,-0.004170835,59.98192,-1.403435,9.24361741008762,-1.279629,1.01250898550725,-0.006510392,59.98256,1.33526,5.64852248978323,7.580498,1.03859072463768,-0.006523132,59.98254,0.9857605,5.69447705396355,7.551853,1.03845275362319,-0.004552267,59.98158,-9.029537,5.36398830184463,-8.634199,1.02204376811594
3.067,-0.00869751,59.98166,-1.637083,9.2434978985819,-1.518765,1.01248202898551,-0.01205441,59.98222,1.100357,5.64852248978323,7.35132,1.03859043478261,-0.01104992,59.98223,0.76804,5.69447705396355,7.322673,1.03838376811594,-0.002619512,59.98138,-9.264455,5.36654166516439,-8.869109,1.02204376811594
3.1,-0.01604699,59.98117,-1.85678,9.24473484266612,-1.754474,1.01250550724638,-0.02025604,59.9816,0.8883606,5.64469334113988,7.116414,1.03859072463768,-0.01880642,59.98165,0.5503086,5.69447645640602,7.087758,1.03838376811594,-0.01052856,59.98094,-9.499368,5.36654166516439,-9.104028,1.02204376811594
3.133,-0.016683,59.98063,-2.062438,9.24731031561444,-1.993611,1.01251391304348,-0.01817062,59.98096,0.6591809,5.64469334113988,6.875773,1.03859072463768,-0.01869209,59.98102,0.3039418,5.6906479053202,6.847114,1.03838376811594,-0.01483921,59.98043,-9.734278,5.36398830184463,-9.338938,1.02204376811594
3.167,-0.009435117,59.98024,-2.309982,9.24643788162267,-2.243278,1.01259739130435,-0.01485184,59.98045,0.4013405,5.64469334113988,6.629396,1.03865971014493,-0.01714077,59.98043,0.04611656,5.68681815911934,6.60075,1.03845275362319,-0.01401253,59.97992,-9.986381,5.36398830184463,-9.591039,1.02204376811594
3.2,-0.01520779,59.97981,-2.557032,9.24003206491595,-2.498019,1.01257536231884,-0.01644127,59.97992,0.1091327,5.64086359493901,6.37157,1.03865971014493,-0.0162125,59.97989,-0.2346457,5.68298841291847,6.342927,1.03852173913043,-0.01293182,59.97943,-10.23848,5.3614355360824,-9.837411,1.02211275362319
3.233,-0.009791069,59.9794,-2.811656,9.23607025850126,-2.747511,1.01254376811594,-0.01881905,59.9793,-0.1601552,5.63703444629567,6.113732,1.0387284057971,-0.01873009,59.97929,-0.5211169,5.6791586667176,6.07936,1.03852173913043,-0.0131226,59.97964,-10.47339,5.35888217276265,-10.08951,1.02211275362319
3.267,-0.006497763,59.97918,-3.045192,9.23117028676665,-2.993536,1.01256260869565,-0.01546238,59.97875,-0.4237179,5.6332047000948,5.855904,1.03879739130435,-0.01500439,59.97875,-0.7961428,5.67149977187339,5.821521,1.03859072463768,-0.009295195,59.97948,-10.71976,5.35888217276265,-10.33589,1.02211275362319
3.3,-0.004590377,59.97907,-3.30017,9.22184838932031,-3.246518,1.01253797101449,-0.005544014,59.97847,-0.7216501,5.62937495389393,5.592341,1.03886637681159,-0.006256253,59.97847,-1.071152,5.66384087702918,5.557971,1.03865971014493,-0.001271591,59.97912,-10.99479,5.35888217276265,-10.58799,1.02211275362319
3.333,-0.00111904,59.97897,-3.584103,9.21043504052384,-3.502999,1.01250260869565,-0.007184297,59.97828,-1.013862,5.62171605904972,5.317314,1.03886637681159,-0.006650314,59.97829,-1.363363,5.66384087702918,5.288669,1.0387284057971,-0.003166124,59.97907,-11.26981,5.35888217276265,-10.84581,1.02211275362319
3.367,-0.004920959,59.97886,-3.846939,9.20950285077921,-3.771714,1.01245768115942,-0.009180754,59.97797,-1.288885,5.62171605904972,5.048031,1.03886637681159,-0.009956248,59.97797,-1.649847,5.66767062323004,5.013661,1.03865971014493,-0.003229715,59.9784,-11.52191,5.35632940700042,-11.10938,1.02204376811594
3.4,-0.01577999,59.97844,-4.109826,9.20876187944373,-4.047464,1.01237449275362,-0.01328766,59.97757,-1.581094,5.61788691040638,4.767282,1.03886637681159,-0.01310974,59.97758,-1.936317,5.66767002567252,4.738635,1.03865971014493,-0.01017239,59.97825,-11.79119,5.35632940700042,-11.37866,1.0219747826087
3.433,-0.01800533,59.97779,-4.39453,9.20370056717639,-4.31974,1.01234492753623,-0.009994581,59.9772,-1.879028,5.61788631284885,4.486533,1.03879739130435,-0.01166023,59.97717,-2.228528,5.66767002567252,4.457887,1.03859072463768,-0.01839951,59.9782,-12.06622,5.35377604368066,-11.65369,1.0219747826087
3.467,-0.01015976,59.97739,-4.679543,9.19887230234521,-4.593872,1.01224637681159,-0.005594753,59.97697,-2.148314,5.61788631284885,4.21151,1.03879739130435,-0.005849339,59.97691,-2.503552,5.66767002567252,4.177141,1.03859072463768,-0.01411445,59.97781,-12.33551,5.35377604368066,-11.92297,1.02190608695652
3.5,-0.004221685,59.97721,-4.941827,9.20445348966244,-4.866393,1.0121084057971,-0.003267825,59.97685,-2.423336,5.61788631284885,3.93076,1.03865971014493,-0.0005720928,59.97686,-2.801486,5.66767062323004,3.902116,1.03845275362319,-0.006955527,59.97761,-12.6048,5.35377604368066,-12.19799,1.02183710144928
3.533,-0.002924725,59.97712,-5.218205,9.20915626741261,-5.147707,1.01199797101449,-0.002962835,59.97675,-2.698364,5.61788691040638,3.650013,1.03859072463768,-0.002784692,59.97679,-3.093695,5.66384087702918,3.621366,1.03838376811594,-0.001322329,59.97731,-12.89128,5.35377604368066,-12.47875,1.02176782608696
3.567,-0.005010031,59.97696,-5.51003,9.2073098146492,-5.429079,1.01191188405797,0.0004322827,59.97673,-2.984834,5.62171605904972,3.375002,1.03852173913043,-8.918345e-05,59.97675,-3.357256,5.66767002567252,3.340619,1.03838376811594,-0.006090626,59.97707,-13.16057,5.35377604368066,-12.7595,1.02169913043478
3.6,-0.007120818,59.97674,-5.779498,9.21011833503368,-5.710489,1.01185043478261,0.002237856,59.97681,-3.265583,5.62554580525059,3.09424,1.03845275362319,0.001474991,59.9768,-3.620819,5.66767062323004,3.065597,1.03824579710145,-0.008315966,59.97692,-13.42413,5.35632940700042,-13.04024,1.02163014492754
3.633,-0.005416833,59.97653,-6.055243,9.21547245049003,-5.993904,1.01172231884058,-0.002275966,59.97678,-3.529146,5.62937495389393,2.819229,1.0383147826087,-0.0008774176,59.97681,-3.918754,5.66767062323004,2.784847,1.03810811594203,-0.007349476,59.97652,-13.69915,5.35632940700042,-13.32099,1.02156115942029
3.667,-0.0009664893,59.97647,-6.330657,9.2210357110814,-6.275817,1.01155594202899,-0.0007883459,59.97673,-3.781248,5.63320529765233,2.538482,1.03817710144928,-0.001207888,59.97675,-4.228161,5.66767062323004,2.509835,1.03797014492754,-0.001920015,59.97647,-13.97989,5.35377604368066,-13.60174,1.02149217391304
3.7,-0.001983717,59.97642,-6.622258,9.22009754576148,-6.562947,1.01144956521739,0.002098158,59.97679,-4.050535,5.63703444629567,2.257734,1.03803913043478,0.0006485358,59.97676,-4.50891,5.66767062323004,2.229074,1.03790115942029,-0.001246221,59.97675,-14.24346,5.35377604368066,-13.88822,1.02142347826087
3.733,0.0008391961,59.97644,-6.897176,9.22610299892403,-6.842951,1.01142289855072,0.0005849451,59.97683,-4.342743,5.63703444629567,1.982709,1.03797014492754,0.001792945,59.97681,-4.76101,5.66767002567252,1.954063,1.03776347826087,0.001004487,59.97666,-14.51274,5.35632940700042,-14.16897,1.0214231884058
3.767,-0.001831055,59.97641,-7.186332,9.23132565172409,-7.128643,1.01130347826087,-0.0002289936,59.97682,-4.629229,5.63703444629567,1.70196,1.03783217391304,0.0002796203,59.97684,-5.030298,5.67149977187339,1.673315,1.03769420289855,0.0009410083,59.97658,-14.78204,5.35377604368066,-14.44972,1.0212852173913
3.8,-0.0004706159,59.97635,-7.477652,9.23108662871265,-7.412895,1.0111452173913,0.002161637,59.97688,-4.904241,5.63703444629567,1.426936,1.03769420289855,0.001894534,59.97688,-5.31677,5.67532951807426,1.39829,1.03755652173913,-0.002250709,59.97655,-15.0456,5.35377604368066,-14.73047,1.02121623188406
3.833,0.002275966,59.97639,-7.765658,9.22303752880225,-7.684899,1.01102666666667,0.003687479,59.97697,-5.167801,5.63703444629567,1.163375,1.03762550724638,0.003191605,59.97697,-5.597524,5.67532951807426,1.134727,1.03741855072464,0.0008901581,59.97695,-15.30343,5.35377604368066,-15.00549,1.02114753623188
3.867,0.01491532,59.97676,-8.018779,9.21476135703098,-7.934551,1.01124028985507,0.01068112,59.97726,-5.437098,5.6332047000948,0.9055458,1.03783217391304,0.009727478,59.97724,-5.861083,5.66767062323004,0.8769008,1.0376252173913,0.006408691,59.97843,-15.56126,5.35632940700042,-15.25759,1.0212852173913
3.9,0.03134407,59.97765,-8.266469,9.20429214912972,-8.166682,1.01144695652174,0.02134971,59.97787,-5.694922,5.62554580525059,0.6649052,1.03803913043478,0.02048492,59.97781,-6.095999,5.66384087702918,0.6362606,1.03783217391304,0.01865387,59.97926,-15.81336,5.35888277032017,-15.48678,1.02149217391304
3.933,0.04006717,59.97898,-8.529522,9.19305806759182,-8.400908,1.01158144927536,0.02897881,59.97881,-5.958487,5.61788631284885,0.4299875,1.03817710144928,0.0289664,59.97874,-6.33091,5.66001113082831,0.3956175,1.03797014492754,0.03818516,59.97954,-16.05973,5.35632940700042,-15.72169,1.02156115942029
3.967,0.02836872,59.98004,-8.781683,9.17726462211063,-8.621318,1.01167942028986,0.02353661,59.97965,-6.233505,5.61022801556217,0.2008095,1.03838376811594,0.02489738,59.97962,-6.583013,5.65618198218496,0.1664383,1.0381768115942,0.03513336,59.98075,-16.28318,5.35632940700042,-15.94514,1.02163014492754
4,0.0261816,59.9809,-9.025517,9.16494298587066,-8.822886,1.01169913043478,0.020307,59.98034,-6.514258,5.60256912071796,-0.01690877,1.03852173913043,0.02164207,59.98035,-6.817922,5.65235283354162,-0.04555716,1.0383147826087,0.02427422,59.98147,-16.49518,5.3614355360824,-16.15141,1.02163014492754
4.033,0.01166023,59.98146,-9.262742,9.16414225878232,-9.036778,1.01172173913043,0.01681007,59.98096,-6.731979,5.59873937451709,-0.2346418,1.03852173913043,0.01799271,59.98101,-7.029919,5.64852248978323,-0.2632884,1.0383147826087,0.0211462,59.98142,-16.71291,5.35888217276265,-16.36913,1.02163014492754
4.067,5.877472e-39,59.98152,-9.485057,9.16439920851963,-9.270794,1.01191855072464,0.003992803,59.98119,-6.921059,5.59873937451709,-0.4580864,1.03865971014493,0.002632141,59.98121,-7.224721,5.65235223598409,-0.4924705,1.03845275362319,0.001792945,59.9812,-16.94782,5.35888217276265,-16.59832,1.02169913043478
4.1,0.002161637,59.98155,-9.703458,9.17047039301032,-9.499691,1.01209217391304,0.001691356,59.98122,-7.150238,5.60256852316043,-0.6930043,1.03872869565217,5.877472e-39,59.98121,-7.436717,5.65618198218496,-0.7273866,1.03852173913043,-0.0002543628,59.98137,-17.18846,5.35888277032017,-16.83896,1.02183710144928
4.133,-0.01159675,59.98132,-9.932507,9.18146545153676,-9.729461,1.0121284057971,0.003255308,59.98133,-7.367964,5.61022741800464,-0.9164596,1.0387284057971,0.002174154,59.98131,-7.660172,5.6638414745867,-0.9508316,1.03859072463768,-0.003255084,59.98161,-17.41765,5.3614355360824,-17.06814,1.02183710144928
4.167,-0.007502139,59.98094,-10.14063,9.19107417659683,-9.95921,1.01218115942029,-0.003598519,59.98123,-7.528393,5.61788631284885,-1.139918,1.0387284057971,-0.003547668,59.98121,-7.872169,5.67149977187339,-1.174287,1.03852173913043,-0.01726784,59.98154,-17.65256,5.3614355360824,-17.29733,1.02183710144928
4.2,-0.001424141,59.98086,-10.34832,9.20080241316263,-10.18659,1.01233797101449,-0.0008519366,59.98119,-7.706012,5.62171605904972,-1.363359,1.03872869565217,-0.001144409,59.98116,-8.055513,5.67532951807426,-1.397744,1.03852173913043,-0.001640171,59.98178,-17.88747,5.3614355360824,-17.53224,1.0219747826087
4.233,0.003013797,59.98095,-10.55556,9.21065613680943,-10.41495,1.01235797101449,0.007489622,59.98135,-7.912276,5.62937495389393,-1.586817,1.03879739130435,0.009282455,59.98137,-8.238864,5.67532951807426,-1.615463,1.03859072463768,0.0008264557,59.9816,-18.11665,5.3614355360824,-17.76142,1.02204376811594
4.267,0.001080818,59.98102,-10.74739,9.221465952502,-10.642,1.01232898550725,0.003280677,59.98147,-8.112808,5.63703444629567,-1.804536,1.03872869565217,0.002390407,59.98151,-8.445126,5.68298901047599,-1.833194,1.03859072463768,0.002632141,59.98127,-18.3401,5.3614355360824,-17.9906,1.02204376811594
4.3,-0.003509559,59.98093,-10.94856,9.22913261559409,-10.87403,1.01235855072464,-0.000673905,59.98147,-8.330527,5.64086359493901,-2.027992,1.0387284057971,5.877472e-39,59.98151,-8.668575,5.68681815911934,-2.062374,1.03859043478261,0.001029968,59.98117,-18.56356,5.3614355360824,-18.21978,1.02204376811594
4.333,-0.002657622,59.98084,-11.16439,9.23609416080241,-11.10731,1.01246985507246,-0.003522299,59.98138,-8.536794,5.64469274358236,-2.257172,1.03872869565217,-0.005022772,59.98138,-8.897761,5.68681815911934,-2.291554,1.03859072463768,-0.001220629,59.98104,-18.79274,5.35888217276265,-18.45469,1.02211275362319
4.367,-0.004679337,59.98072,-11.39489,9.24236253927754,-11.34418,1.01235768115942,-0.005060881,59.98122,-8.74879,5.64852308734075,-2.492088,1.03865971014493,-0.005874708,59.98119,-9.115482,5.69064730776268,-2.520737,1.03852173913043,-0.0008519366,59.98085,-19.03911,5.35888217276265,-18.69534,1.02204376811594
4.4,-0.008659288,59.98044,-11.62507,9.2487922582854,-11.58603,1.01230666666667,-0.009574927,59.98095,-8.995163,5.65235283354162,-2.727006,1.03859072463768,-0.008977242,59.98092,-9.3504,5.69064730776268,-2.761378,1.03838376811594,-0.006815605,59.98064,-19.28548,5.3614355360824,-18.93599,1.0219747826087
4.433,-0.005899966,59.98022,-11.84508,9.25050724839251,-11.8279,1.01227362318841,-0.01012165,59.98062,-9.247264,5.64852248978323,-2.967648,1.03859072463768,-0.009625778,59.9806,-9.579579,5.68681815911934,-3.002016,1.03838376811594,-0.009689368,59.98064,-19.51467,5.3614355360824,-19.18236,1.0219747826087
4.467,-0.003611259,59.98006,-12.07031,9.24671873366112,-12.06728,1.01234550724638,-0.007222518,59.98034,-9.464991,5.64469334113988,-3.208289,1.03865971014493,-0.006306879,59.98035,-9.803037,5.68681815911934,-3.242674,1.03845275362319,-0.00626877,59.98056,-19.74958,5.35888277032017,-19.42299,1.02204376811594
4.5,5.877472e-39,59.98005,-12.29572,9.24307960831187,-12.30171,1.01239043478261,-0.00776913,59.9801,-9.711361,5.64086359493901,-3.44893,1.03865971014493,-0.007743761,59.98013,-10.06086,5.68681815911934,-3.477575,1.03852173913043,5.877472e-39,59.98036,-19.99595,5.35888277032017,-19.65218,1.02211275362319
4.533,-0.001627654,59.97999,-12.55152,9.23804219834568,-12.54611,1.01232434782609,-0.003802031,59.97994,-10.01503,5.63703444629567,-3.701033,1.03865971014493,-0.003624,59.97998,-10.35307,5.6791586667176,-3.729678,1.03852173913043,-0.0002669916,59.98018,-20.24806,5.35888277032017,-19.89282,1.02204376811594
4.567,-0.003153495,59.97993,-12.8029,9.23075199649662,-12.79915,1.01230173913043,-0.01144409,59.97964,-10.29578,5.6332047000948,-3.953135,1.03865971014493,-0.01120236,59.97967,-10.61663,5.67532951807426,-3.987506,1.03852173913043,-0.0004577637,59.97997,-20.49443,5.35632940700042,-20.14492,1.0219747826087
4.6,-0.01135502,59.9796,-13.06985,9.22290009057067,-13.0522,1.01229884057971,-0.01116436,59.97926,-10.53642,5.63320529765233,-4.21096,1.0387284057971,-0.01223244,59.97927,-10.88592,5.67532892051673,-4.245345,1.03852173913043,-0.006205179,59.97948,-20.75226,5.35632940700042,-20.40275,1.0219747826087
4.633,-0.01215622,59.97921,-13.31595,9.22160339073358,-13.30637,1.01238173913043,-0.01308437,59.97883,-10.81144,5.62554580525059,-4.4688,1.0387284057971,-0.01335137,59.97882,-11.1724,5.67532951807426,-4.503173,1.03859072463768,-0.00874836,59.97894,-21.01582,5.35632940700042,-20.65486,1.02204376811594
4.667,-0.00619255,59.97892,-13.57285,9.21730695210287,-13.55827,1.01235246376812,-0.006980896,59.97856,-11.09219,5.62171605904972,-4.732349,1.03879739130435,-0.007082596,59.97852,-11.43023,5.67149977187339,-4.766735,1.03859072463768,-0.009574927,59.97896,-21.26792,5.35377664123819,-20.90123,1.02204376811594
4.7,-0.002225339,59.97884,-13.83639,9.20757871553708,-13.81394,1.01232347826087,-0.004234202,59.97841,-11.36721,5.62171605904972,-4.995913,1.03886637681159,-0.003026426,59.97842,-11.67087,5.66767062323004,-5.02456,1.03865971014493,-0.002174377,59.97889,-21.51429,5.35377604368066,-21.15333,1.02211275362319
4.733,-0.002733842,59.97877,-14.0939,9.2036527625741,-14.07444,1.01236173913043,-0.005162694,59.97824,-11.64796,5.62171605904972,-5.259477,1.03886637681159,-0.004857481,59.97826,-11.93444,5.66767002567252,-5.288122,1.03865971014493,-0.003878362,59.97877,-21.77785,5.35377604368066,-21.41116,1.02218144927536
4.767,-0.002632141,59.97869,-14.37123,9.20169277388026,-14.33281,1.0122884057971,-0.002937131,59.97812,-11.92298,5.61788691040638,-5.528771,1.03886637681159,-0.004717447,59.97812,-12.22092,5.66384087702918,-5.557417,1.03865971014493,-0.002225339,59.97853,-22.04714,5.35377604368066,-21.67472,1.02211275362319
4.8,-0.005811006,59.97852,-14.65287,9.2024038673393,-14.60353,1.01224724637681,-0.006408691,59.97793,-12.16935,5.61788631284885,-5.798059,1.03879739130435,-0.006154329,59.97791,-12.49593,5.66767002567252,-5.832434,1.03859043478261,-0.005823858,59.97816,-22.31071,5.35377604368066,-21.94401,1.02204376811594
4.833,-0.01344055,59.97812,-14.93447,9.20333605708394,-14.87701,1.01214405797101,-0.006319731,59.97773,-12.43291,5.62171605904972,-6.067347,1.03865971014493,-0.008366816,59.97767,-12.77668,5.66767062323004,-6.101729,1.03852173913043,-0.01186375,59.97795,-22.57999,5.35377604368066,-22.2133,1.02204376811594
4.867,-0.006459542,59.97782,-15.19657,9.20267874380247,-15.14778,1.0121484057971,-0.005226061,59.97752,-12.71366,5.62171605904972,-6.342369,1.03865942028985,-0.003026314,59.97749,-13.05744,5.66767002567252,-6.371016,1.03852173913043,-0.008672029,59.97809,-22.84355,5.35632940700042,-22.47686,1.02211275362319
4.9,-0.003458709,59.97771,-15.44732,9.20531994807893,-15.41378,1.01212550724638,5.877472e-39,59.97751,-12.96576,5.62554580525059,-6.605926,1.03865942028985,-1.117587e-07,59.97749,-13.31526,5.66384087702918,-6.634579,1.03852173913043,-0.003522187,59.97836,-23.10711,5.35632940700042,-22.74042,1.02204376811594
4.933,-0.008633807,59.97746,-15.73262,9.20935346139705,-15.68541,1.01195710144928,-0.001742095,59.97748,-13.20067,5.62937495389393,-6.87522,1.03859072463768,-0.001386032,59.97749,-13.55018,5.67149977187339,-6.903865,1.03838376811594,-0.004590377,59.97812,-23.37067,5.35377604368066,-23.00971,1.0219747826087
