Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m
368.367,-2.235174e-07,59.97808,82.38503,5.61405716420551,86.76244,1.03969362318841,-0.008773841,59.97837,-70.39332,0.019861515867543,66.23336,0.999744484280753,5.877472e-39,59.981,35.6589,2.38595087507885,60.52322,1.02144640522876,5.877472e-39,59.97795,80.60982,9.23283149669619,77.87001,1.01937652173913,5.877472e-39,59.97753,-109.8529,1.8713523880685,74.81628,1.01666608695652,-0.002339669,59.97842,72.18639,5.5324911591076,70.64514,1.03259246376812,5.877472e-39,59.981,38.19859,2.22982655192487,60.61081,1.02084,5.877472e-39,59.983,-50.71059,0.33175342287247,155.5653,1.0373715942029
368.4,0.008570217,59.97829,82.16159,5.61405716420551,86.50462,1.03962463768116,-0.002136156,59.97833,-70.19852,0.019861515867543,65.97554,0.999680773012175,5.877472e-39,59.98,35.6589,2.38595087507885,60.2384,1.02130901960784,0.007324219,59.97815,80.36328,9.23706220399876,77.61504,1.01930057971014,0.003128126,59.97758,-110.1738,1.86879962230628,74.54699,1.01652811594203,0.005823858,59.97809,71.92284,5.53504452242736,70.38731,1.03252347826087,5.877472e-39,59.979,38.19859,2.22982655192487,60.32577,1.02079843137255,5.877472e-39,59.983,-50.71059,0.33175342287247,155.3745,1.03733130434783
368.433,5.877472e-39,59.97833,81.9324,5.61405716420551,86.24679,1.03948695652174,-0.007019117,59.97821,-67.21341,0.0209649334157399,65.70625,0.999617061743596,5.877472e-39,59.98,36.16126,2.43320237292312,60,1.02119647058824,0.0004577637,59.97823,80.11698,9.24146620298462,77.35264,1.01920376811594,5.877472e-39,59.97758,-110.4774,1.86879962230628,74.27769,1.01645913043478,5.877472e-39,59.97778,71.67073,5.53504392486983,70.11801,1.03238550724638,5.877472e-39,59.979,36.97451,2.24956270796061,60.10473,1.02057647058824,5.877472e-39,59.983,-50.71059,0.33175342287247,155.1432,1.03703333333333
368.467,-0.001958124,59.9783,81.69749,5.61405716420551,85.98322,1.03934898550725,-0.002822913,59.97795,-62.2344,0.0209649308330755,65.44269,0.999617061743596,5.877472e-39,59.98,35.6589,2.38595087507885,59.78497,1.02182549019608,-0.003890991,59.97815,79.85604,9.24517105966201,77.08649,1.01910782608696,-0.005264282,59.97748,-110.7582,1.86624625898652,73.99694,1.01632115942029,-0.003306158,59.97763,71.41863,5.53504392486983,69.85445,1.03238550724638,5.877472e-39,59.98,36.97451,2.24956270796061,59.89532,1.02119830065359,5.877472e-39,59.983,-50.71059,0.33175342287247,154.9254,1.03684115942029
368.5,0.0004322827,59.97829,81.42247,5.61788691040638,85.71966,1.03921101449275,0.009155273,59.97811,-58.58466,0.019861515867543,65.18484,0.999553350475018,5.877472e-39,59.98,34.53665,2.40774611043514,59.54114,1.02236928104575,-0.0007120147,59.9781,79.58572,9.24580447064234,76.81882,1.01888202898551,-0.007731132,59.97723,-111.0504,1.86369349322429,73.71619,1.01618347826087,-0.003814548,59.97786,71.16079,5.53504392486983,69.59663,1.03231652173913,5.877472e-39,59.981,36.97451,2.24956270796061,59.65128,1.02173359477124,5.877472e-39,59.982,-50.71059,0.33175342287247,154.7302,1.03667275362319
368.533,-0.004933812,59.97819,81.13026,5.62171605904972,85.45609,1.03900434782609,5.877472e-39,59.97828,-54.68282,0.019861515867543,64.9213,0.999425257292928,5.877472e-39,59.981,33.99665,2.36112002149647,59.34352,1.02219633986928,-0.006764755,59.97796,79.34004,9.25074627140395,76.55476,1.01869826086957,-0.009613037,59.97694,-111.3885,1.86369349322429,73.44117,1.01604550724638,-0.0003053248,59.97818,70.90296,5.53504392486983,69.33306,1.03217884057971,5.877472e-39,59.981,36.44773,2.2020210309843,59.45356,1.02155385620915,5.877472e-39,59.983,-50.71059,0.33175342287247,154.5165,1.03667507246377
368.567,-0.003102645,59.97809,80.86097,5.62554580525059,85.19254,1.03879739130435,-0.01815788,59.97795,-49.46891,0.0209649308330755,64.65199,0.999297834755771,5.877472e-39,59.981,33.99665,2.36112002149647,59.12332,1.0228708496732,-0.003611147,59.97779,79.07454,9.25743294014912,76.28053,1.01841188405797,-0.003255308,59.97677,-111.7551,1.86369349322429,73.15469,1.01583855072464,-0.004297793,59.97812,70.6394,5.53504392486983,69.06377,1.03204086956522,5.877472e-39,59.981,36.44773,2.2020210309843,59.20993,1.02222640522876,5.877472e-39,59.982,-50.71059,0.33175342287247,154.3121,1.03661188405797
368.6,0.0008901581,59.97805,80.62033,5.62554580525059,84.92898,1.03859072463768,-0.01564018,59.97729,-49.64652,0.0209649308330755,64.37698,0.999170412218614,5.877472e-39,59.98,34.53665,2.40774611043514,58.86131,1.02222745098039,-0.004043542,59.97764,78.80466,9.25866390865805,76.00881,1.01823391304348,-0.0006356835,59.97671,-112.1104,1.86114072746207,72.87394,1.01563188405797,-0.002085418,59.97837,70.37012,5.53759728818959,68.79449,1.03190289855072,5.877472e-39,59.981,35.22486,2.22320940769913,58.97116,1.02167215686274,5.877472e-39,59.981,-50.71059,0.33175342287247,154.0893,1.03672231884058
368.633,0.002543181,59.97814,80.37969,5.62171665660725,84.67688,1.03845275362319,0.01571652,59.97756,-49.7783,0.0187580983193462,64.11915,0.999106700950036,5.877472e-39,59.981,32.87869,2.38426677609789,58.66359,1.02209633986928,0.001856312,59.97767,78.52991,9.25444515250606,75.75194,1.01815391304348,0.001068078,59.97673,-112.4255,1.85348123506033,72.61611,1.01556289855072,0.00256855,59.97921,70.11229,5.54270341727157,68.53664,1.03183391304348,5.877472e-39,59.981,35.22486,2.22320940769913,58.77333,1.02153424836601,5.877472e-39,59.982,-50.71059,0.33175342287247,153.8712,1.03660260869565
368.667,0.01230877,59.97844,80.15051,5.61405716420551,84.44769,1.03872869565217,0.07736206,59.97974,-50.71222,0.0187580983193462,63.8957,0.99936154602435,5.877472e-39,59.981,32.87869,2.38426677609789,58.46581,1.02197738562091,0.0153096,59.97802,78.31985,9.24315131521531,75.52556,1.01845971014493,0.01925156,59.97719,-112.7005,1.84326957445389,72.3812,1.01583855072464,0.002034456,59.98035,69.86591,5.54525558547627,68.31319,1.03217884057971,5.877472e-39,59.981,35.22486,2.22320940769913,58.55221,1.02141908496732,5.877472e-39,59.982,-50.71059,0.33175342287247,153.6531,1.03649768115942
368.7,0.02965294,59.97928,79.93851,5.6063982693613,84.22997,1.03914202898551,0.06706238,59.98223,-53.94943,0.019861515867543,63.68943,0.999617061743596,5.877472e-39,59.981,32.87869,2.38426677609789,58.22297,1.02272483660131,0.04043575,59.97915,78.12405,9.22469873873179,75.32176,1.01889043478261,0.04519153,59.97848,-112.987,1.83050395297017,72.1692,1.01625246376812,0.02222702,59.98128,69.64819,5.54525678059133,68.10693,1.03245449275362,5.877472e-39,59.981,35.22486,2.22320940769913,58.33222,1.02204392156863,5.877472e-39,59.982,-50.71059,0.33175342287247,153.4304,1.03624376811594
368.733,0.04002895,59.98057,79.71507,5.59873937451709,84.01797,1.03934898550725,0.01701359,59.98322,-59.16908,0.019861515867543,63.48889,0.999680773012175,5.877472e-39,59.981,33.43495,2.43044898371585,57.93675,1.02196274509804,0.0575003,59.98097,77.89724,9.20478812187846,75.12593,1.01908579710145,0.0603231,59.98043,-113.2506,1.82284505812596,71.96867,1.01652811594203,0.04865013,59.98234,69.45338,5.54270281971404,67.90639,1.03252347826087,5.877472e-39,59.981,35.77225,2.27030720335473,58.0459,1.0212722875817,5.877472e-39,59.981,-50.71059,0.33175342287247,153.2166,1.03592231884058
368.767,0.03260281,59.98174,79.49734,5.59107988211535,83.81743,1.03948695652174,0.005645826,59.98337,-64.79552,0.0209649308330755,63.29409,0.999680773012175,5.877472e-39,59.981,32.87869,2.38426677609789,57.73958,1.02219921568627,0.04369106,59.98258,77.67978,9.18822382718536,74.93965,1.01919536231884,0.04737854,59.98215,-113.5542,1.81263339751952,71.77959,1.01666608695652,0.0505574,59.98323,69.26431,5.5452561830338,67.71159,1.03259246376812,5.877472e-39,59.98,35.22486,2.22320940769913,57.84878,1.02160562091503,5.877472e-39,59.981,-50.71059,0.33175342287247,152.9983,1.03586260869565
368.8,0.02558403,59.98264,79.29107,5.58342098727114,83.62836,1.03962463768116,0.0352478,59.98431,-68.72028,0.0220683509639367,63.11074,0.999744484280753,5.877472e-39,59.981,32.87869,2.38426677609789,57.54249,1.02244784313725,0.02985634,59.98366,77.47195,9.17499987907719,74.76289,1.01921739130435,0.03191628,59.98332,-113.8923,1.79986837359332,71.60197,1.01680376811594,0.02978001,59.9836,69.0695,5.54525678059133,67.53397,1.03266144927536,5.877472e-39,59.981,35.22486,2.22320940769913,57.62833,1.0218645751634,5.877472e-39,59.981,-50.71059,0.33175342287247,152.771,1.03590202898551
368.833,0.015513,59.9833,79.11346,5.58342158482867,83.43929,1.03969362318841,5.877472e-39,59.98463,-68.82914,0.0220683509639367,62.92167,0.999808195549332,5.877472e-39,59.982,31.78265,2.40830261835961,57.32094,1.02221006535948,0.003814772,59.98406,77.26458,9.169962469111,74.57294,1.01933072463768,0.0105032,59.98391,-114.1215,1.79220947874911,71.4129,1.01687275362319,0.01851406,59.98355,68.86897,5.5452561830338,67.33916,1.03273043478261,5.877472e-39,59.982,34.0256,2.24539022354594,57.4299,1.02160235294118,5.877472e-39,59.982,-50.71059,0.33175342287247,152.5526,1.03587304347826
368.867,0.0005340949,59.98342,78.93011,5.58342158482867,83.23302,1.03976260869565,-0.04753109,59.98348,-67.328,0.0220683509639367,62.7154,0.999936288731421,5.877472e-39,59.982,31.78265,2.40830261835961,57.14629,1.02215307189542,5.877472e-39,59.98406,77.06285,9.17067953814533,74.36234,1.0195031884058,1.117587e-07,59.98391,-114.2704,1.79220947874911,71.20663,1.01707971014493,-1.117587e-07,59.98345,68.66843,5.54270341727157,67.1329,1.03286811594203,0.01,59.982,34.0256,2.24539022354594,57.25544,1.02164287581699,5.877472e-39,59.982,-50.71059,0.33175342287247,152.3343,1.03585913043478
368.9,0.004450455,59.98351,78.74676,5.58725073347201,83.03249,1.03990057971015,-0.003128015,59.98273,-69.02968,0.0220683509639367,62.50913,1.00006371126858,5.877472e-39,59.982,31.78265,2.40830261835961,56.90625,1.02164901960784,-0.007375069,59.98379,76.86718,9.17713913502962,74.15556,1.01970637681159,-0.001932643,59.98386,-114.4882,1.79220888119159,71.0061,1.01735565217391,-0.002492219,59.98346,68.4679,5.54270341727157,66.92664,1.03300608695652,0.01,59.982,34.0256,2.24539022354594,57.01503,1.02102718954248,5.877472e-39,59.981,-50.71059,0.33175342287247,152.1159,1.03586028985507
368.933,0.004094504,59.98369,78.59779,5.59490962831622,82.83768,1.03996956521739,0.02510067,59.98315,-70.56521,0.0220683535466011,62.30859,1.00019113380574,5.877472e-39,59.982,31.78265,2.40830261835961,56.72536,1.02151712418301,-0.01309723,59.98345,76.68246,9.18687932274598,73.95451,1.01980550724638,-0.009613037,59.98365,-114.7574,1.79220888119159,70.80556,1.01756231884058,-0.00279732,59.98318,68.26164,5.54270341727157,66.7261,1.03307507246377,0.01,59.982,34.0256,2.24539022354594,56.83985,1.02088339869281,5.877472e-39,59.981,-50.71059,0.33175342287247,151.8982,1.03628753623188
368.967,-0.0003814325,59.98367,78.46028,5.60256852316043,82.64861,1.03990057971015,0.0003051013,59.98325,-71.61945,0.0231717659294691,62.10806,1.00025484507431,5.877472e-39,59.982,31.78265,2.40830261835961,56.51067,1.02174326797386,-0.003560409,59.98317,76.48289,9.1959920750573,73.75441,1.01985014492754,-0.005925447,59.98332,-114.9522,1.79476224451134,70.60503,1.01763101449275,-0.01500439,59.98305,68.05537,5.54270341727157,66.52557,1.03321275362319,0.01,59.982,34.0256,2.24539022354594,56.59597,1.02113254901961,5.877472e-39,59.982,-50.71059,0.33175342287247,151.6799,1.03631855072464
369,0.003229938,59.98372,78.28839,5.61022801556217,82.4538,1.03990057971015,0.002059937,59.98329,-73.5274,0.0231717685121336,61.90753,1.00031922698782,5.877472e-39,59.984,31.1892,2.36282134572271,56.3769,1.0217877124183,1.117587e-07,59.98316,76.30343,9.20348544646609,73.5581,1.01992347826087,5.877472e-39,59.9833,-115.1012,1.79731501027357,70.40449,1.01763130434783,5.877472e-39,59.98363,67.85483,5.54270341727157,66.32503,1.03328173913043,5.877472e-39,59.983,33.43495,2.19897746264498,56.46212,1.02117346405229,5.877472e-39,59.982,-53.1301,0.350131364420662,151.3847,1.03649623188406
369.033,0.008316077,59.98401,78.09359,5.61405716420551,82.27045,1.0398315942029,0.01113899,59.98373,-75.67026,0.0220683509639367,61.71273,1.00031855634289,5.877472e-39,59.984,31.78265,2.40830261835961,55.91729,1.02192418300654,0.006891824,59.98341,76.11986,9.21351246179619,73.36648,1.01995768115942,0.003280565,59.98343,-115.296,1.80242113935555,70.20969,1.01770028985507,0.004526787,59.98481,67.66576,5.54525678059133,66.13022,1.03328173913043,0.01,59.983,34.0256,2.24539022354594,56.0254,1.02126901960784,5.877472e-39,59.982,-56.30993,0.336644431244153,151.0984,1.03661217391304
369.067,0.00587482,59.9842,77.94462,5.61788631284885,82.0871,1.0398315942029,5.877472e-39,59.98381,-73.11487,0.019861515867543,61.51792,1.0003829382564,5.877472e-39,59.984,31.1892,2.36282134572271,55.76082,1.02212732026144,0.009256974,59.98368,75.95193,9.22434617978991,73.17488,1.0200031884058,0.004603006,59.98357,-115.4679,1.80497450267531,70.02061,1.01770028985507,0.007705651,59.9855,67.47095,5.5452561830338,65.94115,1.03328173913043,0.01,59.983,33.43495,2.19897746264498,55.87462,1.02145934640523,5.877472e-39,59.981,-56.30993,0.336644431244153,150.8121,1.03675391304348
369.1,0.003128015,59.98433,77.80138,5.62171665660725,81.89803,1.0398315942029,5.877472e-39,59.98382,-69.96933,0.019861515867543,61.32885,1.00044664952498,5.877472e-39,59.984,31.1892,2.36282134572271,55.54469,1.02200470588235,0.004628487,59.98386,75.78871,9.23279564324447,72.98416,1.01999304347826,0.003026426,59.98367,-115.6169,1.80752726843754,69.82581,1.01783797101449,0.0050354,59.98557,67.27042,5.5452561830338,65.74635,1.03341971014493,0.01,59.983,33.43495,2.19897746264498,55.65257,1.02133673202614,5.877472e-39,59.981,-56.30993,0.336644431244153,150.5802,1.03679014492754
369.133,0.001144465,59.98439,77.63522,5.62171605904972,81.70896,1.03976260869565,0.01251217,59.98411,-68.17597,0.0209649308330755,61.13978,1.0003829382564,5.877472e-39,59.984,31.1892,2.36282134572271,55.36954,1.02194104575163,0.001627542,59.98397,75.60381,9.23503050840148,72.78882,1.02004608695652,0.003331415,59.98381,-115.7716,1.81008003419976,69.63099,1.01783797101449,0.004959069,59.9847,67.06989,5.5452561830338,65.55727,1.03341971014493,5.877472e-39,59.983,33.43495,2.19897746264498,55.47731,1.02126718954248,5.877472e-39,59.982,-56.30993,0.336644431244153,150.3572,1.03675246376812
369.167,5.877472e-39,59.98439,77.44614,5.62554580525059,81.51987,1.03969362318841,-0.004730187,59.98403,-68.84061,0.0209649308330755,60.94497,1.00025484507431,5.877472e-39,59.985,31.78265,2.40830261835961,55.12587,1.02219843137255,5.877472e-39,59.98397,75.41058,9.24227888122353,72.59517,1.01997652173913,0.001881905,59.98388,-115.932,1.81518676083927,69.44192,1.01776898550725,0.0006611645,59.98404,66.89227,5.54270341727157,65.35673,1.03328173913043,5.877472e-39,59.984,32.85032,2.26853697814736,55.23394,1.02161973856209,5.877472e-39,59.982,-56.30993,0.336644431244153,150.1392,1.03688956521739
369.2,-0.004755668,59.98429,77.26852,5.62554580525059,81.32507,1.03962463768116,-0.005493164,59.98359,-70.8345,0.0209649308330755,60.74442,1.00031855634289,5.877472e-39,59.985,31.1892,2.36282134572271,54.99278,1.02240366013072,-0.005925559,59.98383,75.25234,9.24851738182224,72.3969,1.01997101449275,0.001678504,59.98394,-116.1612,1.81518676083927,69.24712,1.01783797101449,-0.0004579872,59.98418,66.71465,5.54270341727157,65.16194,1.03328173913043,5.877472e-39,59.984,33.43495,2.19897746264498,55.07708,1.02175281045752,0.01,59.983,-56.30993,0.336644431244153,149.9388,1.03685768115942
369.233,-0.004832,59.98413,77.08517,5.62554580525059,81.136,1.03969362318841,0.01152031,59.98378,-68.77185,0.0209649308330755,60.54962,1.00031922698782,5.877472e-39,59.985,30.1011,2.38819545704089,54.77661,1.02118784313725,-0.001653135,59.98374,75.08728,9.24922847528128,72.20241,1.01999246376812,0.00259392,59.984,-116.3617,1.8177395266015,69.06377,1.01790695652174,-0.0006102026,59.98413,66.5313,5.54270341727157,64.96712,1.03328173913043,0.01,59.984,32.24146,2.22260652411428,54.8614,1.02063450980392,0.01,59.983,-56.30993,0.336644431244153,149.7384,1.03683855072464
369.267,-0.003026426,59.98401,76.89038,5.62554580525059,80.94119,1.03976260869565,0.003814772,59.98401,-68.86353,0.0209649308330755,60.36055,1.0003829382564,5.877472e-39,59.985,30.1011,2.38819545704089,54.6203,1.02144640522876,5.085021e-05,59.98374,74.89575,9.24623471206294,72.01091,1.02010724637681,0.005544014,59.98417,-116.4591,1.82029229236373,68.88042,1.01797623188406,0.001831166,59.98405,66.33076,5.54270341727157,64.77805,1.03335072463768,0.01,59.984,32.24146,2.22260652411428,54.70498,1.02088888888889,0.01,59.983,-56.30993,0.336644431244153,149.5607,1.03680405797101
369.3,-0.00256855,59.98391,76.6841,5.62554580525059,80.74638,1.03976260869565,0.001525842,59.98408,-70.36467,0.0209649308330755,60.17147,1.0003829382564,5.877472e-39,59.986,30.1011,2.38819545704089,54.42483,1.02094745098039,0.001576804,59.98378,74.73067,9.24711312163,71.82104,1.02009855072464,0.003509447,59.98434,-116.5852,1.82284505812596,68.69136,1.01797623188406,5.877472e-39,59.98416,66.14169,5.54015065150934,64.58897,1.03335072463768,0.01,59.985,32.24146,2.22260652411428,54.53262,1.02034522875817,0.01,59.983,-56.30993,0.336644431244153,149.3691,1.03671507246377
369.333,-0.00371296,59.98382,76.47211,5.62171605904972,80.54012,1.03969362318841,-0.009689257,59.98392,-73.13206,0.019861515867543,59.97177,1.00031855634289,5.877472e-39,59.985,30.1011,2.38819545704089,54.2217,1.02120326797386,-0.0001780316,59.98375,74.53502,9.24678446498926,71.62058,1.01999188405797,5.877472e-39,59.98434,-116.7227,1.82795118720794,68.49654,1.01790695652174,-0.001907498,59.9839,65.95833,5.54014945639429,64.38844,1.03321275362319,0.01,59.984,32.24146,2.22260652411428,54.31199,1.02062496732026,0.01,59.983,-56.30993,0.336644431244153,149.1739,1.03688985507246
369.367,-0.008926503,59.98354,76.29449,5.62171665660725,80.33959,1.03969362318841,-0.01251217,59.9834,-76.04842,0.0187580983193462,59.77123,1.00031855634289,5.877472e-39,59.985,29.47029,2.34346812013977,54.0735,1.02084875816993,-0.004145354,59.98368,74.33186,9.24098218138645,71.41853,1.02003275362319,-0.005289651,59.98423,-116.8659,1.8305045505277,68.29601,1.01790695652174,-1.117587e-07,59.9839,65.7578,5.54015065150934,64.1879,1.03328173913043,5.877472e-39,59.984,32.24146,2.22260652411428,54.15793,1.02027699346405,5.877472e-39,59.984,-56.30993,0.336644431244153,148.9909,1.03672927536232
369.4,-0.008951761,59.98326,76.10542,5.61788631284885,80.13331,1.03976260869565,-0.001220629,59.98333,-73.21799,0.019861515867543,59.57642,1.00031855634289,5.877472e-39,59.985,30.1011,2.38819545704089,53.8492,1.02148013071895,-0.003713071,59.98355,74.14379,9.23592086911911,71.21576,1.02015391304348,-0.004908331,59.98407,-116.9977,1.8305045505277,68.10693,1.01790695652174,-0.005365983,59.98409,65.54581,5.54015005395182,63.98736,1.03328173913043,5.877472e-39,59.984,32.24146,2.22260652411428,53.93924,1.02089150326797,0.01,59.985,-56.30993,0.336644431244153,148.7958,1.03692753623188
369.433,-0.006968267,59.98298,75.88197,5.61405716420551,79.92706,1.03976260869565,-0.001068078,59.9833,-74.62747,0.019861515867543,59.37589,1.00031855634289,5.877472e-39,59.985,29.03624,2.41441228035899,53.67586,1.02087934640523,-0.006917305,59.98335,73.98246,9.23467197388431,71.01832,1.02016579710145,-0.004272424,59.98389,-117.1753,1.83305731628992,67.91212,1.01790695652174,-0.00628151,59.98408,65.35101,5.54015005395182,63.78682,1.03328173913043,5.877472e-39,59.984,31.07358,2.24717899901745,53.76071,1.02040026143791,0.01,59.985,-56.30993,0.336644431244153,148.6407,1.03691130434783
